filename,checksum,filesize,id,download_link
data/processed/20200914_PM1123_A12/tiffs/20200914_PM1123_A12-02_full_mask.tiff,c5c65b0a9ed2469fce89d944b908c069,2880270,d05fc754-d26c-4fa9-8f08-363649294b4f,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1123_A12/tiffs/20200914_PM1123_A12-02_full_mask.tiff
data/processed/20200914_PM1123_A12/tiffs/20200914_PM1123_A12-02_full.tiff,638749093d44cb2accac31e1307003a8,247685596,95b4aab8-da4b-4128-968c-56b0bdd8d9d4,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1123_A12/tiffs/20200914_PM1123_A12-02_full.tiff
data/processed/20200914_PM1123_A12/tiffs/20200914_PM1123_A12-03_full.csv,5e46f30208cf2147106874b37ce5c4e1,730,42fa5783-0536-4777-9064-0892ef126ae3,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1123_A12/tiffs/20200914_PM1123_A12-03_full.csv
data/processed/20200914_PM1123_A12/tiffs/20200914_PM1123_A12-03_full_mask.tiff,22e8af9a16dc335e20d43531c6f69ddd,1620268,d010304b-5620-4b69-a95b-038eb9a1891c,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1123_A12/tiffs/20200914_PM1123_A12-03_full_mask.tiff
data/processed/20200914_PM1123_A12/tiffs/20200914_PM1123_A12-03_full.tiff,39533749dbb68c56fdae92c26bc984f3,139325596,c5bf71b4-f680-4c4b-bf5c-40a4aba75390,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1123_A12/tiffs/20200914_PM1123_A12-03_full.tiff
data/processed/20200914_PM1123_A16/tiffs/20200914_PM1123_A16-01_full.csv,5e46f30208cf2147106874b37ce5c4e1,730,791b81d6-5caf-4d09-a4dc-38663ab37aca,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1123_A16/tiffs/20200914_PM1123_A16-01_full.csv
data/processed/20200914_PM1123_A16/tiffs/20200914_PM1123_A16-01_full_mask.tiff,d52e80e5a689b5b9359db48279bc8c52,6429026,cd10bf97-3800-422e-868d-621398568f0e,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1123_A16/tiffs/20200914_PM1123_A16-01_full_mask.tiff
data/processed/20200914_PM1123_A16/tiffs/20200914_PM1123_A16-01_full.tiff,a2c23628431371ab24fdc80452936dee,552878612,87dd9387-cf44-4bb2-b8c5-f48ae716be96,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1123_A16/tiffs/20200914_PM1123_A16-01_full.tiff
data/processed/20200914_PM1123_A16/tiffs/20200914_PM1123_A16-02_full.csv,5e46f30208cf2147106874b37ce5c4e1,730,e85295df-84d2-4843-8c14-dbe02e21bd7b,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1123_A16/tiffs/20200914_PM1123_A16-02_full.csv
data/processed/20200914_PM1123_A16/tiffs/20200914_PM1123_A16-02_full_mask.tiff,242354a10878ac05a836d0515e3dfe2e,5287182,df3ed5ba-5aca-413d-9264-3d79ab293069,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1123_A16/tiffs/20200914_PM1123_A16-02_full_mask.tiff
data/processed/20200914_PM1123_A16/tiffs/20200914_PM1123_A16-02_full.tiff,c09a2e8107f85de3ee39da452bbc1612,454680028,698fac4e-0a66-4545-a39c-ad20713cfdef,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1123_A16/tiffs/20200914_PM1123_A16-02_full.tiff
data/processed/20200914_PM1123_A16/tiffs/20200914_PM1123_A16-03_full.csv,5e46f30208cf2147106874b37ce5c4e1,730,40946a55-8105-43d4-a7f6-1cb52e510c97,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1123_A16/tiffs/20200914_PM1123_A16-03_full.csv
data/processed/20200914_PM1123_A16/tiffs/20200914_PM1123_A16-03_full_mask.tiff,fa9bb51f073afcfd6774d0f42fd454b4,2818110,1e7da89c-ab95-41f3-82e7-b77103ca554a,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1123_A16/tiffs/20200914_PM1123_A16-03_full_mask.tiff
data/processed/20200914_PM1123_A16/tiffs/20200914_PM1123_A16-03_full.tiff,bdb93ee3260488db3b8552fcf617f229,242339836,8de5c058-38ea-47f2-99df-60a47004f4b2,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1123_A16/tiffs/20200914_PM1123_A16-03_full.tiff
data/processed/20200914_PM1123/tiffs/20200914_PM1123-01_full.csv,5e46f30208cf2147106874b37ce5c4e1,730,4b9f57cd-d791-411e-8fdc-c2c529d1859d,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1123/tiffs/20200914_PM1123-01_full.csv
data/processed/20200914_PM1123/tiffs/20200914_PM1123-01_full_mask.tiff,fe8fe3fe3cf3eb773b5c25daf907e611,5549070,9b788185-8b04-4a69-b444-ed22ff4b8d48,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1123/tiffs/20200914_PM1123-01_full_mask.tiff
data/processed/20200914_PM1123/tiffs/20200914_PM1123-01_full.tiff,483ed6620f8729c25473181f4b10245b,477202396,799a60f8-3f84-4f10-862f-9ad9f9fd1e07,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1123/tiffs/20200914_PM1123-01_full.tiff
data/processed/20200914_PM1123/tiffs/20200914_PM1123-02_full.csv,5e46f30208cf2147106874b37ce5c4e1,730,37de1220-1445-4785-ba27-5ceda2ad54d6,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1123/tiffs/20200914_PM1123-02_full.csv
data/processed/20200914_PM1123/tiffs/20200914_PM1123-02_full_mask.tiff,203c2c372930422cedfa74a998fbf270,5244270,1f9c4a8d-47ba-46d2-a4b9-b41cf0feab72,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1123/tiffs/20200914_PM1123-02_full_mask.tiff
data/processed/20200914_PM1123/tiffs/20200914_PM1123-02_full.tiff,26091f836c8ee0fd62efc5002768949f,450989596,db851586-5805-4eef-85e2-9e9599b1554d,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1123/tiffs/20200914_PM1123-02_full.tiff
data/processed/20200914_PM1123/tiffs/20200914_PM1123-03_full.csv,5e46f30208cf2147106874b37ce5c4e1,730,f1d33ff9-0e0d-4fad-9ceb-cc61ea7a856a,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1123/tiffs/20200914_PM1123-03_full.csv
data/processed/20200914_PM1123/tiffs/20200914_PM1123-03_full_mask.tiff,efb69bf6f4a7b5e38f6da5dc8ac02cae,5713770,6482c0a5-d814-4720-bd76-e0f8dfc66442,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1123/tiffs/20200914_PM1123-03_full_mask.tiff
data/processed/20200914_PM1123/tiffs/20200914_PM1123-03_full.tiff,a747a2b96ecf204038bc3c18deed36f9,491366596,b590e01a-c647-4901-a616-8c857f6eb8da,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1123/tiffs/20200914_PM1123-03_full.tiff
data/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-01_full.csv,5e46f30208cf2147106874b37ce5c4e1,730,0dcd09e5-e4d5-41b7-b722-b6cb16683a50,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-01_full.csv
data/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-01_full_mask.tiff,5b285876c823203b23a0ee7259fcf177,4500270,c09651eb-087c-4753-afaa-18b68d6bbe7c,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-01_full_mask.tiff
data/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-01_full.tiff,364a8fe6c64b4b8737dfb263a2462e8b,387005596,45437caa-60e4-486d-9d5a-a4b6875d022c,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-01_full.tiff
data/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-02_full.csv,5e46f30208cf2147106874b37ce5c4e1,730,52abc3a2-0cb1-4b3b-a92b-068606c3ec89,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-02_full.csv
data/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-02_full_mask.tiff,48f68a65c64211bc4210699783171a07,2000270,c06e3e2d-43d3-4455-abca-1e890648466c,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-02_full_mask.tiff
data/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-02_full.tiff,792685708cf3d4e9231290ba4f333929,172005596,e498d34f-3342-4acc-9536-48207c1b8d15,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-02_full.tiff
data/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-03_full.csv,5e46f30208cf2147106874b37ce5c4e1,730,104d9210-2d42-463b-8937-97715febd21f,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-03_full.csv
data/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-03_full_mask.tiff,532968ec102d7dcc01a6ed517c2c445e,2880270,693e2b93-02df-486a-b9ac-38bd5a142c11,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-03_full_mask.tiff
data/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-03_full.tiff,4358ac9d78be5e9be2814cb654cddb63,247685596,566f8942-fd99-478d-a3af-8b0ac1af1e1c,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-03_full.tiff
data/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-04_full.csv,5e46f30208cf2147106874b37ce5c4e1,730,ca19d61e-1587-4dad-8645-58d5d56d508c,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-04_full.csv
data/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-04_full_mask.tiff,11bd91221d3b9b1815f7c3829be7b42e,2000270,35c0be53-4d93-417e-9974-c7a99469245b,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-04_full_mask.tiff
data/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-04_full.tiff,dcc4a33bd38018973e6bada701ad110d,172005596,1c7900af-57ca-4259-a0e2-7abb6b1d6f23,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-04_full.tiff
data/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-05_full.csv,5e46f30208cf2147106874b37ce5c4e1,730,08b1a131-7cf3-4eb4-8d0e-c067e0c1d86f,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-05_full.csv
data/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-05_full_mask.tiff,e32050edea308350f32bc28565e3e1af,2000270,0a207f0b-081c-4925-92f4-40c60edc6aa4,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-05_full_mask.tiff
data/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-05_full.tiff,f6771a0cf71a80c29da90eb270204e95,172005596,cb539c8b-3546-4d26-b738-c1f971fd0087,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-05_full.tiff
data/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-06_full.csv,5e46f30208cf2147106874b37ce5c4e1,730,8d8a9ba6-3700-4c85-a467-b7d1104d08d0,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-06_full.csv
data/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-06_full_mask.tiff,475bc34ea882077919ff93881f81de36,1620268,567f2f7b-7e6b-46ed-b333-0902420caf87,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-06_full_mask.tiff
data/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-06_full.tiff,0a81d183e9d36b23aa36e32505ead283,139325596,e80e69ff-dc6f-4b4c-b2c8-960a2f3496ac,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-06_full.tiff
data/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-07_full.csv,5e46f30208cf2147106874b37ce5c4e1,730,3c196926-8f1f-4941-855b-db006a9c748e,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-07_full.csv
data/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-07_full_mask.tiff,90a41fbca7c705ba26bffa57e2c49b61,2000270,14cfc3f9-9976-4277-8314-39ef3b346402,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-07_full_mask.tiff
data/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-07_full.tiff,aae51a84ca90d949a9f1f7f0ae086851,172005596,5fc9f77c-499a-4b18-8868-4d4e0f1b99c9,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-07_full.tiff
data/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-08_full.csv,5e46f30208cf2147106874b37ce5c4e1,730,7d4d6214-c892-48d3-a851-aeaae10fd701,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-08_full.csv
data/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-08_full_mask.tiff,5750bed83089373d480245425dcd30e4,2000270,ec2f80f9-c35a-4e52-b618-5369bbf2ad31,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-08_full_mask.tiff
data/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-08_full.tiff,1194767139ad1c2459b87535800e1bff,172005596,eaf3857c-7d1a-4374-bcab-14c2dd0d043e,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-08_full.tiff
data/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-09_full.csv,5e46f30208cf2147106874b37ce5c4e1,730,f0e243fb-d2e1-4bba-8af6-56cb7e573dbd,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-09_full.csv
data/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-09_full_mask.tiff,235633559e84f6416e145384ec77468e,1620268,00ddf74f-8aff-4ee2-817e-0848fedcd5df,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-09_full_mask.tiff
data/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-09_full.tiff,d565a9b834db457d616f2bb3a4cdf2f7,139325596,4bd5f1df-5c1e-46c9-a800-bb796b09daae,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-09_full.tiff
data/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-10_full.csv,5e46f30208cf2147106874b37ce5c4e1,730,fdb93066-096c-44b1-9cfd-218267125078,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-10_full.csv
data/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-10_full_mask.tiff,7e6741f889861f0731c77a9e9557c8be,2712563,87da415f-f6c6-4c28-a542-3c985c15f2d0,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-10_full_mask.tiff
data/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-10_full.tiff,a8c3fb562756b3e66a58aeaa7b230e69,233262880,32653f3b-ac33-4a7d-9b45-a87fd4b300ed,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM1781_B7/tiffs/20200914_PM1781-10_full.tiff
data/processed/20200914_PM57/tiffs/20200914_PM57-01_full.csv,5e46f30208cf2147106874b37ce5c4e1,730,ec194673-5390-4f9b-b27e-36a63f86d8e4,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM57/tiffs/20200914_PM57-01_full.csv
data/processed/20200914_PM57/tiffs/20200914_PM57-01_full_mask.tiff,2112913763ecf7bb5a0817055d957adc,5894766,572c603d-c9ec-451b-8045-3b2b402d60ad,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM57/tiffs/20200914_PM57-01_full_mask.tiff
data/processed/20200914_PM57/tiffs/20200914_PM57-01_full.tiff,4600b0ecf3406ddb33aef866f014def4,506932252,0f64d096-00a8-47a7-82e7-8e90ef19217d,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM57/tiffs/20200914_PM57-01_full.tiff
data/processed/20200914_PM57/tiffs/20200914_PM57-02_full.csv,5e46f30208cf2147106874b37ce5c4e1,730,0c91ded2-6d82-4227-86d4-9eb79871524e,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM57/tiffs/20200914_PM57-02_full.csv
data/processed/20200914_PM57/tiffs/20200914_PM57-02_full_mask.tiff,9685ba7202aff0f18f29aedfeffe677c,12951846,9e0bf51b-78f8-477c-9729-8d71dc1d2512,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM57/tiffs/20200914_PM57-02_full_mask.tiff
data/processed/20200914_PM57/tiffs/20200914_PM57-02_full.tiff,7c32cd30022f9dfc59121f47a04a65bf,1113841132,8ae1a9ad-ff96-4733-8150-7bead372a453,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM57/tiffs/20200914_PM57-02_full.tiff
data/processed/20200914_PM57/tiffs/20200914_PM57-03_full.csv,5e46f30208cf2147106874b37ce5c4e1,730,71a35624-6dfe-47d0-a2c4-56c32e5ed80b,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM57/tiffs/20200914_PM57-03_full.csv
data/processed/20200914_PM57/tiffs/20200914_PM57-03_full_mask.tiff,1ca77a990df2408231e2ed1a3569a173,9097138,aeef0956-b0bd-4f96-a1f3-c14b4ab5802c,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM57/tiffs/20200914_PM57-03_full_mask.tiff
data/processed/20200914_PM57/tiffs/20200914_PM57-03_full.tiff,d748e7b6aec4ec2165bf0c7fff14450a,782336244,d34745fd-75a2-4887-a510-d344f96d1d54,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM57/tiffs/20200914_PM57-03_full.tiff
data/processed/20200914_PM57/tiffs/20200914_PM57-04_full.csv,5e46f30208cf2147106874b37ce5c4e1,730,a603c98f-4a34-4187-8214-9677f8fbe822,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM57/tiffs/20200914_PM57-04_full.csv
data/processed/20200914_PM57/tiffs/20200914_PM57-04_full_mask.tiff,cec469249322301b5abbfa05d1d9c380,4145054,424a8c72-aa74-4d28-8f58-9ad94371409a,https://zenodo.org/api/files/aa463788-ab41-4816-9818-8d526ac43ebe/processed/20200914_PM57/tiffs/20200914_PM57-04_full_mask.tiff
